"record","vowel","f1","f2","d_f1","d_f2","std_f1","std_f2","intensity"
"27356","a","598.4256507250194","1507.2417751627522","51.57434927498059","207.24177516275222","71.9360970338398","26.026236382969973","60.41479790327407"
"27356","e","457.18750907412374","1812.2737304903317","7.187509074123739","12.273730490331673","20.415022680725766","47.50447876957845","68.81813292239555"
"27356","e","424.72240851300467","1899.9913834696276","25.277591486995334","99.99138346962764","28.850101744252775","30.018467931928825","53.32508594715735"
"27358","o","517.1625391330225","1150.4804082382443","67.1625391330225","150.4804082382443","23.861897647794404","96.34520881131164","56.968539484459775"
"27361","a","647.1960656692384","1294.4729601333113","2.803934330761649","5.52703986668871","36.83930017368133","80.33940860026756","74.16781172370824"
"27361","e","491.01092701781056","1544.007585330073","41.01092701781056","255.99241466992703","48.52669735255844","186.47732682377503","78.80558129633283"
"27361","a","nan","nan","nan","nan","nan","nan","nan"
"27364","a","542.0177000595564","1137.2554984442188","107.98229994044357","162.7445015557812","92.0729496652079","90.32496326323772","69.64970520260961"
"27364","a","439.52208029200307","1272.6460030657274","210.47791970799693","27.353996934272573","90.98411271462363","77.9797236708373","59.341518686888044"
"27365","a","673.8503780158911","1464.0880000690022","23.850378015891124","164.0880000690022","64.50723516833679","107.67840576637585","69.94711766908061"
"27365","i","393.607933239621","2278.062784182244","93.60793323962099","78.06278418224383","60.30832306880921","151.9786339952524","70.17915986597325"
"27365","o","nan","nan","nan","nan","nan","nan","nan"
"27387","o","479.9751630935636","1077.2706069594888","29.975163093563594","77.27060695948876","36.72203480852732","260.7130201971085","82.60020628565"
"27387","o","nan","nan","nan","nan","nan","nan","nan"
"28102","i","465.42005371195575","1357.7105219960579","165.42005371195575","842.2894780039421","52.807362865296156","60.94665425709207","73.67953388503001"
"28102","e","703.968171036688","1496.0877706046952","253.96817103668798","303.91222939530485","53.91962605793145","65.96821032570978","76.5502947269541"
"28102","o","468.8105271997601","1252.0930367000674","18.810527199760088","252.0930367000674","246.9941895514803","268.8856444076093","64.09093951613427"
"28728","o","616.3300239426792","1124.4637909839419","166.3300239426792","124.46379098394186","29.26075072042999","212.71868942566567","78.587348309762"
"28728","i","462.8782130981355","1772.350541870692","162.87821309813552","427.64945812930796","24.30180490270943","197.1756489933117","73.95205855829367"
"28728","o","480.68523584465066","1078.7563305332837","30.685235844650663","78.75633053328374","86.21923598446449","180.34747143933447","68.32521862347024"
"29420","e","446.0266374617532","2106.2903761775483","3.9733625382468176","306.2903761775483","50.233796898952946","88.91685403264559","77.34122209632734"
"29420","e","728.8687249821738","2298.7845291549193","278.86872498217383","498.78452915491926","667.5814699287658","223.21991144413545","72.76425196105085"
"29809","i","413.7681199278859","1450.2815402299775","113.76811992788589","749.7184597700225","33.94161947593455","177.76489080658249","65.39884550089792"
"29809","o","538.010482364539","871.8156521854029","88.01048236453903","128.18434781459712","83.63841749280076","59.84167120444547","65.50645531676709"
"29809","a","671.6821191411973","1357.4779084350619","21.68211914119729","57.47790843506186","38.05292869099347","37.26674621191581","72.27094313937046"
"29809","a","643.2733304236846","1319.607841168881","6.72666957631543","19.607841168880896","52.6886136779807","60.69249594877235","69.00683722256855"
"28699","e","590.5836543066698","1382.300077215248","140.5836543066698","417.69992278475206","91.70309719444757","117.51741515386838","67.6333959717226"
"28699","u","467.9566703231749","1276.9997204896","167.95667032317488","276.9997204895999","15.025512552567426","60.25648022226158","74.34555275315819"
"28699","i","511.3814826820179","1369.2206223938686","211.38148268201792","830.7793776061314","76.82735406618016","91.34420127914903","74.67012357391168"
"28699","a","734.713717571671","1469.8291502249688","84.71371757167105","169.82915022496877","45.13030445745553","61.525090899905535","77.20059433147804"
"28699","e","492.45995429839957","1171.4140986932816","42.459954298399566","628.5859013067184","22.168208174848782","71.15527202344343","68.09433719792297"
"28066","o","440.49293755176507","932.3185557131021","9.507062448234933","67.68144428689789","63.09025441176155","46.13498410378234","73.5691730138295"
"28066","u","466.7560405384653","1182.9622675246612","166.7560405384653","182.96226752466123","82.98049910710847","225.14746893258803","67.54761450388898"
"28066","o","496.4040860175577","1086.024622742399","46.40408601755769","86.02462274239906","13.262691723662053","41.609956213156856","74.20636755858769"
"29617","e","507.17546283593373","1866.2355014912707","57.17546283593373","66.23550149127072","15.88768767914703","135.89996552437037","80.18087609643304"
"28492","i","306.3253735864733","1273.5942933868894","6.32537358647329","926.4057066131106","21.145474214773223","183.1581762181439","64.19227634621511"
"28492","o","528.2075055767913","1203.3032871465643","78.20750557679128","203.30328714656434","11.76316577111475","83.63511863445083","70.9754634735771"
"29182","a","776.6497746064762","1271.3740721532192","126.64977460647617","28.62592784678077","76.2636610454995","42.84444020639054","77.8797307685975"
"29182","i","410.1740666302788","2132.9314449835406","110.17406663027879","67.06855501645941","61.777876277643244","71.00957565890283","78.35306017832836"
"29182","i","403.22408806944406","2093.6719929802534","103.22408806944406","106.32800701974656","44.57174825321882","65.58245987882432","75.65366588678997"
"29182","a","911.2186490091854","1676.36152968237","261.21864900918536","376.36152968237","203.78526004448065","144.06811592017164","69.55297456435514"
"27893","e","446.85932293652303","1740.2504193491748","3.1406770634769714","59.74958065082524","13.59380063621979","210.00947693447478","75.60293851876484"
"27893","a","675.863958927452","1401.6145870159762","25.863958927452018","101.61458701597621","50.66138449837166","54.41303994265213","72.81745002107016"
"27893","a","627.4265496537303","1466.4993272769698","22.573450346269738","166.49932727696978","45.49370440807422","98.02743624802862","61.22287293879905"
"27899","a","738.435698722808","1233.2477346679561","88.43569872280796","66.75226533204386","66.15870895573482","114.97011635882721","72.03010219633941"
"27899","u","421.18272798372504","668.9126437697495","121.18272798372504","331.0873562302505","28.99476863195976","63.408997776605055","75.9772466736349"
"27899","e","470.127036106803","1592.6603277183583","20.12703610680302","207.3396722816417","26.422431936260757","285.6041711614181","74.76801062171324"
"27899","a","725.6112073141181","1489.4036954439728","75.61120731411813","189.40369544397277","46.94464953046714","53.08124536196878","58.216791157144826"
"29455","a","795.076601779394","1331.0580885046525","145.07660177939397","31.05808850465246","120.95693008091646","58.922494513487266","75.56835126567653"
"29455","i","316.19671602197076","2258.0846367232266","16.196716021970758","58.084636723226595","4.531218602054946","226.17444833359323","78.71562100648994"
"29455","a","nan","nan","nan","nan","nan","nan","nan"
"29843","o","552.1562645041032","1010.741104903709","102.1562645041032","10.741104903709015","56.88795211163801","65.82818188304694","68.2692953092094"
"29843","i","380.7778517971432","1517.1385400232418","80.77785179714323","682.8614599767582","40.537413799859216","131.0081742831414","64.32871457648778"
"29843","a","675.9542684354652","1432.0202508597001","25.954268435465224","132.02025085970013","86.8168252912175","133.28903251915509","59.42533181873258"
"27944","i","372.1026370650645","963.923106220674","72.10263706506453","1236.076893779326","32.03516244793616","15.911796277830563","67.80092996552709"
"27944","e","553.944008254942","1093.543183659588","103.94400825494199","706.4568163404119","47.609210098306306","173.04103969622673","69.60949118519424"
"27944","a","669.837800247517","1378.8257470251183","19.837800247516952","78.82574702511829","299.33482754799934","213.17011110163324","60.27845433729389"
"28786","o","548.8955086556816","991.0278636849762","98.89550865568162","8.972136315023818","58.55456692132789","175.0428604610882","77.33668143615132"
"28786","a","722.7370024369128","1296.8102126896506","72.7370024369128","3.189787310349402","87.11112328404894","134.06194050933394","74.30055973563357"
"28786","o","593.5985752650233","1110.407603597959","143.59857526502333","110.407603597959","6.299368243639923","72.51140626670413","74.90694717673797"
"28568","u","464.4380502640232","801.8570640658018","164.43805026402322","198.14293593419825","49.26818877456859","110.42541955951167","69.6689651184205"
"28568","a","621.5336835297084","1208.774411755972","28.466316470291645","91.2255882440279","81.24637943729542","177.31969050841238","67.2970117132115"
"28568","e","565.2967719519584","1000.4787120025189","115.29677195195836","799.5212879974811","19.944910278384935","205.99019981685183","67.98682341939666"
"28568","o","498.37704839674427","1154.3832170523783","48.37704839674427","154.3832170523783","67.10108610704312","110.27826270464394","55.52342676843724"
"27885","a","653.5518668848455","1241.1736141818558","3.551866884845481","58.82638581814422","66.66148932563632","247.5409738620361","77.06429077610807"
"27885","o","532.1033561634322","1195.5869914545376","82.10335616343218","195.5869914545376","31.36563156492763","116.68619035225781","63.88185583303902"
"27885","e","471.6525758941494","1746.352504689998","21.65257589414938","53.64749531000189","41.97573458097817","152.54824575387357","71.67971274998742"
"27885","o","519.8846572477015","1181.7626612392435","69.88465724770151","181.76266123924347","79.42467960415577","318.7828002497147","56.47732356894255"
"27694","i","411.89470977852216","1630.3572656679155","111.89470977852216","569.6427343320845","5.635452967936786","62.31690744928043","80.26491471521734"
"27694","a","693.5967133818295","1712.0616869417267","43.596713381829545","412.06168694172675","73.6876291164676","135.812554191636","80.98119040519894"
"27694","i","385.98096672996377","1385.3400601007604","85.98096672996377","814.6599398992396","22.246859251656883","133.42746136163697","77.68466701501808"
"27694","o","nan","nan","nan","nan","nan","nan","nan"
"29543","a","759.0201701204711","1274.1127157376804","109.02017012047111","25.887284262319554","94.96517434820626","123.96073518687378","76.82729030847828"
"29543","a","827.2241777811333","1267.118459121699","177.22417778113333","32.88154087830094","43.276803107523214","79.7595012157076","80.0438635816584"
"29543","o","574.4996171301117","1054.2210914920865","124.49961713011169","54.22109149208654","123.57096403561296","162.64840900981932","68.23485413434057"
"29905","o","474.47887018247303","913.0379381106919","24.47887018247303","86.96206188930807","17.51137998958891","112.3175372890929","59.12987301547489"
"29905","i","338.73164945006494","1525.8639780303274","38.731649450064936","674.1360219696726","27.751599941288713","138.00524798610275","61.630747180384596"
"29905","a","732.1628897666093","1472.698336436674","82.16288976660928","172.69833643667403","154.08580943472614","73.10980370978643","52.30289554738085"
"28113","o","421.79974920277436","753.4189518682557","28.200250797225635","246.5810481317443","23.080007508842463","94.52989633457602","73.91210067547227"
"28113","o","nan","nan","nan","nan","nan","nan","nan"
"29346","o","504.3287160284586","996.1793099687225","54.32871602845859","3.820690031277536","96.73736334405032","415.79612151150604","70.37258837791659"
"29346","a","nan","nan","nan","nan","nan","nan","nan"
"29766","o","495.59339472701697","1030.694871024315","45.59339472701697","30.694871024315034","53.72890057047131","252.53755039150852","64.37704845200388"
"29766","e","460.1281383953285","1847.7009036624952","10.128138395328506","47.70090366249519","13.070570496852683","95.37071323834434","73.66485983803793"
"29766","a","548.5596605057974","1280.1889564854432","101.44033949420259","19.811043514556786","41.01705771471069","37.383155710490044","60.23290054774382"
"28020","a","599.3588255228573","1096.8454081383495","50.64117447714273","203.1545918616505","60.61143295635621","164.53325411337028","72.54006595600964"
"28020","e","418.0267075167542","1157.0145849081316","31.973292483245814","642.9854150918684","17.313330325517008","449.0879194676753","74.43529816423322"
"28020","o","425.9460062211192","1135.0630167356885","24.053993778880795","135.0630167356885","36.34058413607511","253.6084433364657","66.49808913841024"
"29264","a","668.7505874199644","1600.2796741623551","18.750587419964404","300.27967416235515","64.10410997739821","135.38629820508186","71.226612341347"
"29264","o","483.0665118603524","1403.996545768588","33.06651186035242","403.996545768588","25.436252905566892","66.2308533767844","67.55953492334696"
"28043","i","362.0087302408331","1367.8688902110744","62.008730240833074","832.1311097889256","41.81773267127352","129.6146612346513","75.72732160247558"
"28043","o","443.2621491477135","1388.8422577680626","6.737850852286499","388.8422577680626","43.89378021457712","293.68099752513183","66.26444217925572"
"28459","e","480.38557751108135","1578.3961996072048","30.38557751108135","221.60380039279516","31.351483431783972","176.41560665774475","68.9759813265627"
"28459","i","344.5961833897467","1594.8683495147743","44.59618338974673","605.1316504852257","34.912300808341485","173.00349025931985","61.29346350241232"
"29592","o","510.85234616020426","1120.896722037997","60.85234616020426","120.89672203799705","19.097494222638648","154.88520622429357","78.81025927393762"
"29592","o","663.5679540908426","1452.4888407369028","213.5679540908426","452.48884073690283","149.08673826405823","235.7822411697519","71.40610148768938"
"27947","u","475.80011566238323","800.5717611921682","175.80011566238323","199.4282388078318","40.65979825057016","156.916044818746","75.1969223128911"
"27947","a","645.0385725178342","1235.3856767047525","4.9614274821658455","64.61432329524746","38.12574616898316","119.13814417907848","69.80843662206732"
"27947","a","686.211370208433","1470.1136517976531","36.21137020843298","170.11365179765312","82.4528567001464","98.69170839196512","73.73208389411002"
"27947","o","466.58678067092023","1082.0989069679542","16.586780670920234","82.09890696795424","40.78691237700675","157.05707103986637","58.46699041084686"
"28248","i","285.16121435350965","2010.1373860675644","14.83878564649035","189.86261393243558","17.690023684282952","165.9256976135371","79.98749866771077"
"28248","a","675.7058743247712","1273.669658670578","25.70587432477123","26.330341329422026","141.25168849792985","233.46845971075197","68.71989682391626"
"29754","a","731.6064339538044","1331.0475322104714","81.60643395380441","31.047532210471445","52.73565031564412","39.72367995378123","73.1929767381123"
"29754","o","497.6968228535592","1058.3342638163176","47.69682285355918","58.334263816317616","21.77838119744036","40.80549267354269","82.30853375031074"
"29760","a","754.9606323672623","1385.8348485468696","104.96063236726229","85.83484854686958","69.30337239330584","78.03364157586898","72.5174361768647"
"29760","e","445.2935052470171","1919.7316214717848","4.7064947529829055","119.73162147178482","24.133547525058212","61.88702639815303","76.87600922921912"
"29760","a","687.76809370734","1139.4208842226785","37.76809370733997","160.57911577732148","139.16848006022747","83.60342045401075","69.73027184635578"
"28606","a","711.2613843576428","1460.290832630714","61.26138435764278","160.29083263071402","47.84643753281205","74.599591572472","67.11684698633799"
"28606","a","812.7602133674471","1394.2051783921527","162.76021336744714","94.20517839215267","37.071893033685186","146.1040020817743","72.81727662845414"
"28606","a","750.4663445691782","1234.484609987973","100.4663445691782","65.51539001202696","39.77884836587655","35.786414613955294","61.25010048045345"
"27507","o","541.2206917547256","979.6260194928673","91.22069175472564","20.37398050713273","8.145062252657517","140.17954545950303","79.98160990898572"
"27507","a","633.2099796111376","1446.1723111255562","16.790020388862445","146.17231112555623","47.84043450564079","94.40606505194145","69.9063620987824"
"28390","a","712.0547292022584","1234.9872119618794","62.054729202258386","65.01278803812056","55.38959412085716","90.08331149884152","72.93710790362022"
"28390","a","662.3059665030053","1035.7190759941295","12.305966503005266","264.2809240058705","68.9757372629472","141.73134600433937","70.88912974981935"
"28390","o","550.9609195856203","1317.313910542859","100.96091958562033","317.31391054285905","76.54832090163751","273.12696493586844","59.81656848549304"
"27966","u","369.7805394309897","1200.0034812174908","69.78053943098968","200.00348121749084","13.200743348398916","112.43700104944531","82.40800685742484"
"27966","o","493.17220095239304","924.9053422848746","43.17220095239304","75.09465771512544","66.74277594661736","173.93903373805134","67.47899116979002"
"28844","a","547.4241692826162","1133.4566621075444","102.57583071738384","166.5433378924556","63.018647797867715","79.23182536358695","74.062803357315"
"28844","o","573.7658672394986","1220.6266191301402","123.76586723949856","220.62661913014017","311.6787057214308","613.6984477310543","63.64948062525237"
"29913","a","734.3531341981081","1214.1790389886646","84.35313419810814","85.82096101133538","83.30113143931243","85.25372339141649","63.42184303387999"
"29913","a","692.1018968554234","1161.5225941105175","42.10189685542343","138.4774058894825","56.283904057285326","76.4542971204464","72.56450713763527"
"29913","o","585.1154375821233","1037.8340135425863","135.11543758212326","37.83401354258626","38.69041977759908","191.97878901114962","56.71736664829431"
"29915","e","507.0133986928174","1594.4405678383607","57.01339869281742","205.55943216163928","54.44859460649538","74.2873370080743","67.72066549352994"
"29915","o","467.1645075942971","960.5733859959553","17.164507594297106","39.42661400404472","12.38576394807147","60.11381959156599","57.48163129777087"
"28867","e","485.1844958343001","1334.727426035756","35.184495834300094","465.272573964244","41.72169027633634","307.6881197801198","73.25174435856445"
"28867","o","nan","nan","nan","nan","nan","nan","nan"
"28873","e","477.1146846005776","1667.1315304930133","27.11468460057762","132.86846950698668","23.137717455654048","180.95222508252942","70.48969178055027"
"28873","o","477.27000953889706","1065.6451577911757","27.270009538897057","65.64515779117573","21.744143516826355","123.03923402505328","72.8170338542022"
"28235","a","596.2297321008542","1400.6410119235675","53.77026789914578","100.64101192356748","18.6046343514613","22.353339310379376","67.62534804917618"
"28235","o","443.3091186808733","1138.4466299226117","6.6908813191266745","138.4466299226117","26.76345182503427","158.07173779178603","72.19932139783924"
"28235","u","382.67628648489574","1107.64247800907","82.67628648489574","107.64247800906992","43.44410860746394","330.70341815590155","65.89725912814825"
"28235","i","333.4546621765165","1501.6871035647616","33.45466217651648","698.3128964352384","23.80886742131498","268.1545092306117","65.21622550118339"
"29103","o","495.0826403187465","1201.3028075279653","45.082640318746485","201.30280752796534","47.0807581990051","196.0500543982209","76.36282940335253"
"29103","o","564.6949169658445","1257.8499929471413","114.69491696584453","257.84999294714135","9.454433156667882","67.33773302412794","80.99020852929365"
"28335","e","479.8899452177571","1523.1347722137502","29.889945217757088","276.86522778624976","23.42247362003268","55.53918603342925","90.02644221956923"
"28335","e","423.481376893239","1555.5744265931057","26.518623106761027","244.42557340689427","35.790620613699545","51.670494009040446","77.3085151976438"
"29429","a","715.4115600041716","1423.7347752088222","65.41156000417163","123.73477520882216","97.2321857146641","26.00720031621346","74.55138885452855"
"29429","a","693.3922125996373","1481.1944467231851","43.39221259963733","181.19444672318514","58.98246105942822","29.748866459358904","75.48684901209029"
"29429","a","713.1423070140357","1357.4232862022488","63.14230701403574","57.423286202248846","100.53233065627475","13.859761341350158","71.46163467336638"
"29816","i","398.2349281874658","1549.1229278681485","98.23492818746581","650.8770721318515","32.800940527152555","135.72937431712106","64.80052210086522"
"29816","o","537.0322859920639","1130.680092961527","87.03228599206386","130.68009296152695","26.68104559040689","86.33281438091457","70.51888694820713"
"29816","e","448.85201758508293","1673.1243999113078","1.1479824149170668","126.87560008869218","34.77272073467413","41.75858361772162","72.53449610842921"
"29816","a","660.3690475909328","1196.2746692848464","10.369047590932837","103.72533071515363","73.86735685673841","95.58184745483383","59.141854606958645"
"27612","e","566.4977781416994","1524.0678223584341","116.49777814169943","275.9321776415659","74.68236867101271","113.70340757316814","79.17096543170742"
"27612","o","482.4597634913254","1120.8269861471626","32.45976349132542","120.82698614716264","50.02456421675103","175.12716806271806","73.77253566451976"
"27881","a","716.140103015482","1531.6731467982947","66.14010301548205","231.67314679829474","54.98589605839508","70.88976045704429","75.76682399882648"
"27881","o","491.97247115979496","1006.7159803675564","41.972471159794964","6.715980367556426","62.463027846663984","257.8448194969623","59.879908166096676"
"28796","u","453.2389756744857","780.7524590901488","153.2389756744857","219.24754090985118","13.554618343606018","70.25475651037046","73.15463913670047"
"28796","a","729.4117553771948","1270.2792431515195","79.41175537719482","29.720756848480505","62.51547726929712","101.76756954903465","74.13989156061055"
"28196","i","325.48148607739665","1101.7104399912837","25.481486077396653","1098.2895600087163","13.970762132969988","253.4566883807299","71.25323477328817"
"28196","u","391.67936330571996","1233.95549704673","91.67936330571996","233.95549704673","178.12359294714278","360.5007643583588","65.48598902038911"
"28196","o","381.94674038833455","1297.1917719123242","68.05325961166545","297.19177191232416","41.95870084981131","159.2019911320513","59.077354476868365"
"28276","u","487.0281785637884","844.1047425187373","187.0281785637884","155.89525748126266","62.421141816665646","240.5354560321921","76.7907478025152"
"28276","i","379.70993158694347","1382.4443105697146","79.70993158694347","817.5556894302854","23.919476630744352","32.31702362228981","79.51142657685936"
"28276","o","535.6638824164925","1187.7259285512966","85.66388241649247","187.72592855129665","158.1353792557101","224.32661037886984","62.44960995922617"
"29672","e","528.2358113460599","1792.4660576148942","78.2358113460599","7.5339423851057745","25.645020901906378","43.966090695284436","78.66411461519822"
"29672","i","393.740918934545","2126.2224765665005","93.740918934545","73.77752343349948","32.34101001827206","69.02808236451881","79.69105497533198"
"29672","e","494.0838347061603","1783.0672051734139","44.0838347061603","16.932794826586132","25.97583212638632","186.15261248101055","78.97254326582737"
"29672","e","474.4725005321393","1765.5501780751035","24.472500532139293","34.44982192489647","48.14488238978748","164.74444898883752","73.27978149236117"
"28290","u","448.5693687331271","1060.0697754164883","148.56936873312708","60.069775416488255","26.648415170090363","159.22515852917124","77.75459375605094"
"28290","e","412.1009460945072","1398.3290038754485","37.89905390549279","401.6709961245515","50.10455092334231","171.91075786599555","70.38314789448636"
"28769","i","437.9479085492637","1799.1058555421296","137.94790854926367","400.8941444578704","272.1188182786692","270.8880147087371","69.67502755528878"
"28769","e","695.3796325610241","1910.4110135423973","245.3796325610241","110.41101354239731","32.83554692224372","81.17086981081022","74.17902359461608"
"28769","e","435.86404055043397","1406.9754099475645","14.13595944956603","393.02459005243554","17.251214331791065","47.46162240494362","65.96486541182372"
"28316","a","733.9386544903011","1356.0442628853664","83.93865449030113","56.04426288536638","38.869199855799735","53.43903315236019","81.07853752354528"
"28316","e","335.6857882624189","1364.0540795064899","114.3142117375811","435.94592049351013","41.32306115100854","83.85944282465088","69.93378808442081"
"28893","a","579.7103612547066","1165.3988447886823","70.28963874529336","134.60115521131775","51.035374788198496","76.82455851014325","71.02392774201446"
"28893","a","609.5230046193996","1217.319256488126","40.47699538060044","82.68074351187397","62.32964433187607","51.36039334490574","74.94180938278672"
"28893","o","476.2776961602394","1025.9793953584094","26.277696160239373","25.97939535840942","172.5739040933098","310.8568053132341","67.56862974710573"
"28474","a","701.1963444667705","1318.2059204322493","51.19634446677048","18.205920432249286","20.17309352094584","35.965288180754236","68.46319911433433"
"28474","a","636.018167400767","1302.3841625068774","13.98183259923303","2.3841625068773737","22.927241903931815","122.30474591375862","69.37717066108446"
"28474","o","452.02141385570985","1333.8929026874046","2.021413855709852","333.89290268740456","54.67986904561002","58.37164338564824","63.88151300398129"
"28474","e","507.92529841749587","1274.2914547694754","57.92529841749587","525.7085452305246","118.44837500076885","364.6315216137864","63.924348772341425"
"28474","a","681.3754374294593","1369.8426111959882","31.37543742945934","69.84261119598818","26.265899526687218","48.051231849898194","52.02042378881146"
"28183","u","420.9980615472386","1049.01032761008","120.99806154723859","49.01032761007991","73.44169125368717","353.2648702291992","63.91255451248247"
"28183","a","505.9075148582887","1443.876257612243","144.09248514171128","143.87625761224308","85.29520744285522","173.43847181314402","64.98972241682189"
"28183","a","669.5106773179418","1369.8222157246419","19.510677317941827","69.82221572464186","59.486969461171434","88.04806659603565","72.95835023233992"
"29130","a","787.4282757196646","1758.03457301946","137.4282757196646","458.0345730194599","162.16665372752303","166.30846671602154","77.20988529363993"
"29130","i","459.8728480130672","2293.6478657440944","159.8728480130672","93.64786574409436","265.562231755369","205.59044650372113","79.38405676793694"
"29130","a","732.6412615553775","1707.571241875154","82.64126155537747","407.5712418751541","119.8674217397229","78.65247686298764","73.72346655343637"
"29275","a","875.696739583261","1587.274799854113","225.69673958326098","287.2747998541131","144.43865554497802","27.878406298368766","79.02557712474228"
"29275","o","493.78750629360803","1366.057653147813","43.78750629360803","366.05765314781297","20.777094888905864","101.18261254380921","67.16908306763328"
"27843","e","522.9828314135482","1690.713062348371","72.98283141354818","109.28693765162893","53.43267832953812","77.42379448457159","85.43475125845795"
"27843","o","473.9468450935271","945.1852824053659","23.946845093527088","54.81471759463409","44.235670587475695","145.74211833763326","65.55763697059764"
"27414","i","320.7411723158455","2082.019655684881","20.741172315845517","117.98034431511905","15.57980987486855","313.0846027662363","77.79517405046163"
"27414","e","nan","nan","nan","nan","nan","nan","nan"
"28309","i","342.4936486512184","1633.4850037931087","42.49364865121839","566.5149962068913","65.5797720684772","390.78295596837705","79.4501822525156"
"28309","o","480.6168966436243","964.6573287017634","30.616896643624273","35.34267129823661","90.81718090978087","164.47783443412965","nan"
"28313","o","499.43099427350245","899.3099539928178","49.43099427350245","100.69004600718222","68.54340206238555","140.43334737100915","78.51907321967715"
"28313","e","502.4151770872215","1738.4918125765273","52.41517708722148","61.50818742347269","117.95876889900515","102.07057828408004","86.60345137905723"
"28313","a","723.8915807708103","1476.1390730511305","73.89158077081026","176.13907305113048","128.9592917780767","140.2605125928499","71.89079464005788"
"27593","i","367.08778421222536","1297.189680293134","67.08778421222536","902.810319706866","19.171307876305548","78.32591991803145","79.2645758859382"
"27593","a","733.8530400477023","1391.4564074937857","83.85304004770228","91.45640749378572","92.32283861102701","145.632835276213","82.4818952650742"
"27593","a","722.2009398955043","1195.203434995841","72.20093989550435","104.79656500415899","60.53982614414419","46.865935371719345","72.62508752348909"
"28157","a","673.1975981133663","1130.137976315363","23.197598113366325","169.86202368463705","37.22100401772561","53.42924664538298","73.32529487527297"
"28157","a","648.2119854094318","1256.986044585754","1.7880145905681957","43.013955414246084","49.954094278353395","165.89984943540952","63.71653011023604"
"28157","o","468.67595403721486","932.4354106296629","18.675954037214865","67.5645893703371","23.129033115970774","179.23528877550305","74.8518212676148"
"28999","o","465.46820044426516","798.422337936911","15.468200444265165","201.57766206308895","39.116333589592294","197.29856655588867","79.16141464566154"
"28999","o","nan","nan","nan","nan","nan","nan","nan"
"27357","a","642.053944368974","1354.246673062769","7.946055631025956","54.246673062769105","50.44867238141824","60.12422282567742","59.204796166039976"
"27357","e","420.3227455383123","1746.7467103904717","29.67725446168771","53.25328960952834","36.84938481742123","83.50353655331526","56.630068909578576"
"27357","e","380.3415337419633","1941.3476658548288","69.6584662580367","141.34766585482885","10.599967190191874","19.748232356440525","52.654357255586596"
"27370","e","542.4440068257782","1501.0853228823148","92.44400682577816","298.9146771176852","33.12004306482439","55.728770291116604","70.89175744239944"
"27370","o","614.8888624513467","1235.5965652325815","164.88886245134665","235.5965652325815","52.451804419680506","155.45626867643028","67.75812442084452"
"29724","a","550.862434533454","1259.4322701836998","99.137565466546","40.56772981630024","46.18679256537053","137.79463763070353","78.26698095411624"
"29724","a","591.6676512509393","1217.2547007302244","58.33234874906066","82.74529926977561","13.8351909636786","54.8726067581235","74.01877404868776"
"27518","u","402.0162248643687","787.5708727627616","102.01622486436872","212.4291272372384","26.51074123394152","274.52729846884677","82.48839643395863"
"27518","e","504.8258526465575","1739.9264288037393","54.82585264655751","60.07357119626067","30.020737655290507","96.46503133924247","82.21509179836089"
"27518","a","nan","nan","nan","nan","nan","nan","nan"
